pos	freq_count	maf_mean	pop_freq
19884	34	0.296950716	9.14E-04
24382	34	0.264361692	9.14E-04
17259	34	0.319408408	9.14E-04
27038	34	0.262780608	9.14E-04
27804	34	0.262751085	9.14E-04
3589	34	0.303374758	9.14E-04
28877	34	0.288071913	9.14E-04
28849	34	0.262786625	9.14E-04
10156	33	0.303189727	8.87E-04
26111	33	0.244135603	8.87E-04
28878	33	0.288093032	8.87E-04
26801	33	0.295091992	8.87E-04
18681	33	0.308526989	8.87E-04
28791	33	0.262790568	8.87E-04
26873	33	0.26978786	8.87E-04
28697	33	0.270249597	8.87E-04
29387	33	0.234960865	8.87E-04
28793	33	0.213675597	8.87E-04
23417	33	0.275717525	8.87E-04
9412	33	0.249593715	8.87E-04
25496	33	0.267891304	8.87E-04
26012	33	0.294044249	8.87E-04
23416	33	0.280114413	8.87E-04
13620	33	0.295613432	8.87E-04
21037	33	0.273125307	8.87E-04
10528	33	0.271702157	8.87E-04
1484	33	0.224070863	8.87E-04
20679	32	0.225668219	8.60E-04
678	32	0.311695076	8.60E-04
22882	32	0.383459091	8.60E-04
15720	32	0.267275722	8.60E-04
26753	32	0.315133082	8.60E-04
10189	32	0.29483413	8.60E-04
12651	32	0.261952789	8.60E-04
3042	32	0.27505581	8.60E-04
29555	32	0.293939679	8.60E-04
27879	32	0.265718095	8.60E-04
18555	32	0.293859081	8.60E-04
15960	32	0.29188636	8.60E-04
10673	32	0.217563004	8.60E-04
1288	32	0.333813427	8.60E-04
29781	32	0.30310926	8.60E-04
21255	32	0.274789466	8.60E-04
16631	32	0.234390356	8.60E-04
29769	31	0.296602016	8.33E-04
17275	31	0.208577184	8.33E-04
664	31	0.285007296	8.33E-04
15743	31	0.296515563	8.33E-04
9695	31	0.207656558	8.33E-04
14209	31	0.273360606	8.33E-04
19790	31	0.245601192	8.33E-04
20235	31	0.28476473	8.33E-04
1191	30	0.280611394	8.07E-04
1670	30	0.294633452	8.07E-04
29353	30	0.277958631	8.07E-04
3386	30	0.214075268	8.07E-04
29543	30	0.292390705	8.07E-04
18647	30	0.331168023	8.07E-04
27972	30	0.296209584	8.07E-04
12578	30	0.226632705	8.07E-04
29370	30	0.29143981	8.07E-04
5819	30	0.199375748	8.07E-04
508	30	0.293258172	8.07E-04
29260	30	0.265442936	8.07E-04
4511	30	0.255799948	8.07E-04
12030	30	0.275146467	8.07E-04
29077	30	0.253523569	8.07E-04
4683	30	0.310276173	8.07E-04
29666	30	0.267093976	8.07E-04
5884	30	0.262254073	8.07E-04
614	30	0.278885889	8.07E-04
3802	29	0.297455468	7.80E-04
19275	29	0.197904055	7.80E-04
5406	29	0.279234792	7.80E-04
1466	29	0.303495121	7.80E-04
1753	29	0.296548382	7.80E-04
20634	29	0.264603398	7.80E-04
25520	29	0.291051081	7.80E-04
3096	29	0.294419276	7.80E-04
24398	29	0.24677199	7.80E-04
12878	29	0.260836781	7.80E-04
28498	29	0.250872885	7.80E-04
29422	29	0.269734501	7.80E-04
18492	29	0.278534386	7.80E-04
28422	29	0.241319392	7.80E-04
7936	29	0.296104003	7.80E-04
26951	29	0.235627989	7.80E-04
26228	29	0.253381906	7.80E-04
29449	29	0.256086368	7.80E-04
11200	28	0.236485407	7.53E-04
18732	28	0.290842005	7.53E-04
26078	28	0.276016211	7.53E-04
11287	28	0.387855531	7.53E-04
19793	28	0.251684236	7.53E-04
10357	28	0.276603536	7.53E-04
521	28	0.278869878	7.53E-04
24858	28	0.290371473	7.53E-04
4304	28	0.219530552	7.53E-04
1598	28	0.27278514	7.53E-04
17766	28	0.265114649	7.53E-04
28005	28	0.288468739	7.53E-04
20616	28	0.249303533	7.53E-04
29144	28	0.291914323	7.53E-04
29119	28	0.265253607	7.53E-04
13981	28	0.279901242	7.53E-04
29272	28	0.25531577	7.53E-04
15277	28	0.250165962	7.53E-04
29092	28	0.264639954	7.53E-04
3545	28	0.233813152	7.53E-04
28419	28	0.297394628	7.53E-04
22450	28	0.278600426	7.53E-04
23311	28	0.241114894	7.53E-04
4084	28	0.332070261	7.53E-04
29075	28	0.201274125	7.53E-04
18657	28	0.284167153	7.53E-04
4117	28	0.255326192	7.53E-04
12838	27	0.288072093	7.26E-04
20297	27	0.22781304	7.26E-04
29227	27	0.30035203	7.26E-04
3040	27	0.272657451	7.26E-04
25626	27	0.300321867	7.26E-04
22332	27	0.32839876	7.26E-04
26468	27	0.282692798	7.26E-04
27883	27	0.268329806	7.26E-04
4927	27	0.281536766	7.26E-04
23536	27	0.277390678	7.26E-04
27898	27	0.361177113	7.26E-04
9628	27	0.265835478	7.26E-04
29546	27	0.259179827	7.26E-04
22629	27	0.310598438	7.26E-04
18570	27	0.264839791	7.26E-04
13965	27	0.281904155	7.26E-04
29185	27	0.269247589	7.26E-04
18471	27	0.284142248	7.26E-04
15815	27	0.216405058	7.26E-04
7625	27	0.239875572	7.26E-04
10367	27	0.239523657	7.26E-04
13019	27	0.254908115	7.26E-04
9803	27	0.298608389	7.26E-04
25595	27	0.276992727	7.26E-04
27509	27	0.283719277	7.26E-04
23673	27	0.289636805	7.26E-04
5826	27	0.265935058	7.26E-04
6031	27	0.304922297	7.26E-04
27577	27	0.268231533	7.26E-04
24495	27	0.305873194	7.26E-04
23248	27	0.272913319	7.26E-04
27281	27	0.31004534	7.26E-04
13078	27	0.210027955	7.26E-04
2464	27	0.238751129	7.26E-04
23075	26	0.364839088	6.99E-04
6786	26	0.277851611	6.99E-04
10279	26	0.279752868	6.99E-04
20233	26	0.309755858	6.99E-04
13665	26	0.256627254	6.99E-04
745	26	0.285517388	6.99E-04
23487	26	0.297833348	6.99E-04
1471	26	0.298079225	6.99E-04
25613	26	0.274594212	6.99E-04
29395	26	0.286827063	6.99E-04
25728	26	0.291016393	6.99E-04
25340	26	0.263121964	6.99E-04
13514	26	0.232003078	6.99E-04
5152	26	0.298190654	6.99E-04
25104	26	0.283591161	6.99E-04
22108	26	0.279368946	6.99E-04
12459	26	0.281267029	6.99E-04
22104	26	0.327424822	6.99E-04
8290	26	0.296453268	6.99E-04
1481	26	0.205915991	6.99E-04
20534	26	0.281108831	6.99E-04
5822	26	0.265742537	6.99E-04
27752	26	0.263873953	6.99E-04
22413	26	0.333023272	6.99E-04
23595	26	0.28101106	6.99E-04
29708	26	0.268304844	6.99E-04
28708	26	0.278983056	6.99E-04
8318	26	0.295713604	6.99E-04
27506	25	0.251865963	6.72E-04
16332	25	0.305287114	6.72E-04
16812	25	0.245621102	6.72E-04
20759	25	0.290985536	6.72E-04
29545	25	0.282254546	6.72E-04
1684	25	0.276485799	6.72E-04
13460	25	0.215484842	6.72E-04
25571	25	0.25461758	6.72E-04
3634	25	0.268475698	6.72E-04
13124	25	0.232989245	6.72E-04
625	25	0.238955139	6.72E-04
18984	25	0.25442582	6.72E-04
28362	25	0.35613078	6.72E-04
17439	25	0.271470318	6.72E-04
5806	25	0.295947556	6.72E-04
13412	25	0.217920754	6.72E-04
12115	25	0.269305819	6.72E-04
16575	25	0.294116875	6.72E-04
4219	25	0.221388034	6.72E-04
15449	25	0.412009649	6.72E-04
23608	25	0.308067243	6.72E-04
2334	25	0.280095405	6.72E-04
674	25	0.287613616	6.72E-04
29290	25	0.201882181	6.72E-04
27438	25	0.286949065	6.72E-04
25587	25	0.33581892	6.72E-04
23758	25	0.285557368	6.72E-04
26822	25	0.297190875	6.72E-04
8991	25	0.318723277	6.72E-04
19152	25	0.228175907	6.72E-04
7906	25	0.206006749	6.72E-04
25606	25	0.277978308	6.72E-04
26428	25	0.316391861	6.72E-04
28699	25	0.320445995	6.72E-04
10626	24	0.243292056	6.45E-04
24912	24	0.284895117	6.45E-04
24926	24	0.278834847	6.45E-04
25047	24	0.348926992	6.45E-04
8208	24	0.311384675	6.45E-04
17589	24	0.211877288	6.45E-04
29253	24	0.276607815	6.45E-04
241	24	0.385408672	6.45E-04
9802	24	0.278722547	6.45E-04
3242	24	0.321647162	6.45E-04
6401	24	0.276972985	6.45E-04
27944	24	0.230134031	6.45E-04
5907	24	0.299349094	6.45E-04
28696	24	0.257418028	6.45E-04
23222	24	0.340149587	6.45E-04
26864	24	0.232819373	6.45E-04
8607	24	0.225191533	6.45E-04
25624	24	0.278846186	6.45E-04
26151	24	0.312190765	6.45E-04
28000	24	0.299475841	6.45E-04
27942	24	0.285170218	6.45E-04
17615	24	0.328183889	6.45E-04
14575	24	0.215135507	6.45E-04
14937	24	0.276876709	6.45E-04
25556	24	0.247555641	6.45E-04
2062	24	0.291161094	6.45E-04
2113	24	0.320669978	6.45E-04
25567	24	0.278908231	6.45E-04
13726	24	0.268121226	6.45E-04
16989	24	0.2721897	6.45E-04
2412	24	0.241507491	6.45E-04
21102	24	0.221316	6.45E-04
21910	24	0.276754581	6.45E-04
17373	24	0.259921031	6.45E-04
10682	24	0.262877091	6.45E-04
25629	24	0.246760729	6.45E-04
22161	24	0.30086058	6.45E-04
3322	24	0.270434999	6.45E-04
17304	24	0.285837919	6.45E-04
24685	24	0.237122878	6.45E-04
5225	24	0.238467523	6.45E-04
1063	24	0.255496257	6.45E-04
22113	24	0.306010312	6.45E-04
25517	24	0.306737409	6.45E-04
22121	23	0.242118358	6.18E-04
25693	23	0.267523129	6.18E-04
17004	23	0.269136242	6.18E-04
17853	23	0.215731434	6.18E-04
29409	23	0.268293112	6.18E-04
11343	23	0.233339999	6.18E-04
25617	23	0.245213513	6.18E-04
27907	23	0.230651161	6.18E-04
13995	23	0.240876937	6.18E-04
583	23	0.296201981	6.18E-04
2714	23	0.210175897	6.18E-04
11674	23	0.289809893	6.18E-04
25511	23	0.285148455	6.18E-04
28371	23	0.237585527	6.18E-04
15180	23	0.269918646	6.18E-04
20823	23	0.285466788	6.18E-04
28409	23	0.285074848	6.18E-04
26833	23	0.247161872	6.18E-04
11863	23	0.256472067	6.18E-04
11653	23	0.249800153	6.18E-04
20148	23	0.292593051	6.18E-04
22021	23	0.303768372	6.18E-04
28717	23	0.280814449	6.18E-04
27012	23	0.298276739	6.18E-04
27906	23	0.286385836	6.18E-04
26494	23	0.301479633	6.18E-04
4891	23	0.276545585	6.18E-04
28770	23	0.284936185	6.18E-04
28789	23	0.23246543	6.18E-04
1190	23	0.294449387	6.18E-04
25569	23	0.308644811	6.18E-04
19017	23	0.273598971	6.18E-04
29700	23	0.313953511	6.18E-04
17079	23	0.280630556	6.18E-04
3176	23	0.281645912	6.18E-04
18369	23	0.285032026	6.18E-04
27925	23	0.287055816	6.18E-04
28703	23	0.269484465	6.18E-04
912	23	0.265069357	6.18E-04
673	23	0.300460743	6.18E-04
10613	23	0.224057631	6.18E-04
21205	23	0.2442598	6.18E-04
9671	23	0.206632717	6.18E-04
27999	23	0.269576152	6.18E-04
22688	22	0.330931147	5.91E-04
24412	22	0.228231345	5.91E-04
29424	22	0.218852748	5.91E-04
16260	22	0.256042284	5.91E-04
1973	22	0.263199273	5.91E-04
29402	22	0.288465957	5.91E-04
9487	22	0.31261568	5.91E-04
18515	22	0.243133273	5.91E-04
25513	22	0.313205254	5.91E-04
27297	22	0.277317085	5.91E-04
2577	22	0.32753799	5.91E-04
16521	22	0.26706925	5.91E-04
16111	22	0.294382427	5.91E-04
21721	22	0.292531841	5.91E-04
558	22	0.240471273	5.91E-04
16842	22	0.235004554	5.91E-04
26894	22	0.283025172	5.91E-04
13750	22	0.237115074	5.91E-04
28460	22	0.24883359	5.91E-04
560	22	0.295254531	5.91E-04
2440	22	0.226369254	5.91E-04
12397	22	0.297198174	5.91E-04
6770	22	0.313365322	5.91E-04
27434	22	0.277012755	5.91E-04
7231	22	0.28874706	5.91E-04
15026	22	0.276575977	5.91E-04
28737	22	0.295378934	5.91E-04
14574	22	0.227332928	5.91E-04
832	22	0.258791835	5.91E-04
28807	22	0.279290761	5.91E-04
11514	22	0.284178547	5.91E-04
11878	22	0.275340734	5.91E-04
16964	22	0.197185708	5.91E-04
4276	22	0.271111764	5.91E-04
12741	22	0.335332154	5.91E-04
18816	22	0.304994379	5.91E-04
26827	21	0.245793121	5.65E-04
3583	21	0.297227102	5.65E-04
15199	21	0.248043033	5.65E-04
24370	21	0.253359579	5.65E-04
27995	21	0.288493713	5.65E-04
27576	21	0.256060691	5.65E-04
1594	21	0.284252102	5.65E-04
18326	21	0.274024559	5.65E-04
25947	21	0.25593307	5.65E-04
5849	21	0.278857957	5.65E-04
8548	21	0.225450055	5.65E-04
22304	21	0.295708299	5.65E-04
9195	21	0.27113387	5.65E-04
1758	21	0.272440799	5.65E-04
20623	21	0.269593622	5.65E-04
27794	21	0.297591125	5.65E-04
18531	21	0.206551386	5.65E-04
15669	21	0.2572283	5.65E-04
28432	21	0.254888675	5.65E-04
545	21	0.265058969	5.65E-04
17278	21	0.219242789	5.65E-04
26645	21	0.311961653	5.65E-04
3602	21	0.280411658	5.65E-04
3177	21	0.330691558	5.65E-04
14925	21	0.297144266	5.65E-04
29347	21	0.253527173	5.65E-04
27430	21	0.28427697	5.65E-04
15951	21	0.275931572	5.65E-04
29140	21	0.265005581	5.65E-04
26198	21	0.302632398	5.65E-04
29581	21	0.263421953	5.65E-04
17502	21	0.294580424	5.65E-04
24652	21	0.23197791	5.65E-04
29000	21	0.28485032	5.65E-04
1223	21	0.28236094	5.65E-04
13335	21	0.300550959	5.65E-04
28215	21	0.257233684	5.65E-04
20649	21	0.266538525	5.65E-04
28378	21	0.277385632	5.65E-04
29642	21	0.29198656	5.65E-04
24794	21	0.291929722	5.65E-04
7162	21	0.260170814	5.65E-04
10047	21	0.231336326	5.65E-04
19117	21	0.265897118	5.65E-04
8377	21	0.273902828	5.65E-04
539	21	0.288212999	5.65E-04
16329	21	0.307258653	5.65E-04
25006	21	0.299156597	5.65E-04
510	21	0.303294069	5.65E-04
29081	21	0.241940206	5.65E-04
12025	21	0.271025413	5.65E-04
541	21	0.321623801	5.65E-04
28808	21	0.277406407	5.65E-04
29200	21	0.303963692	5.65E-04
16954	21	0.275316224	5.65E-04
12049	21	0.3307264	5.65E-04
23501	21	0.243140155	5.65E-04
1738	21	0.28709848	5.65E-04
1842	21	0.214241494	5.65E-04
13073	21	0.191264402	5.65E-04
12473	21	0.286306347	5.65E-04
835	21	0.245184917	5.65E-04
17094	21	0.32333578	5.65E-04
23757	20	0.279954656	5.38E-04
29254	20	0.350599823	5.38E-04
27294	20	0.295002375	5.38E-04
3259	20	0.340465504	5.38E-04
25576	20	0.270851722	5.38E-04
4993	20	0.290593473	5.38E-04
25352	20	0.317423812	5.38E-04
6449	20	0.281484389	5.38E-04
22314	20	0.268450412	5.38E-04
23231	20	0.246140331	5.38E-04
913	20	0.28511375	5.38E-04
23572	20	0.273589242	5.38E-04
22002	20	0.314575882	5.38E-04
20596	20	0.214420316	5.38E-04
3768	20	0.314348101	5.38E-04
2288	20	0.255260849	5.38E-04
26013	20	0.295597666	5.38E-04
11747	20	0.274346741	5.38E-04
10449	20	0.337852863	5.38E-04
4285	20	0.252811288	5.38E-04
29640	20	0.308081309	5.38E-04
27689	20	0.31233255	5.38E-04
934	20	0.333197091	5.38E-04
5835	20	0.27117767	5.38E-04
7600	20	0.310694672	5.38E-04
19083	20	0.282731845	5.38E-04
22094	20	0.283875727	5.38E-04
29311	20	0.323515315	5.38E-04
5790	20	0.224388321	5.38E-04
27532	20	0.274409159	5.38E-04
18086	20	0.312167558	5.38E-04
29762	20	0.276968329	5.38E-04
9559	20	0.275422127	5.38E-04
2003	20	0.323073472	5.38E-04
9724	20	0.245570912	5.38E-04
21859	20	0.30526481	5.38E-04
11600	20	0.289795994	5.38E-04
9600	20	0.333871925	5.38E-04
7595	20	0.242856491	5.38E-04
25096	20	0.302826845	5.38E-04
6541	20	0.275747539	5.38E-04
